date,url,comment
2020.02.10,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3372&page=16#section1,▶ 현재시간 9시 03분 진흥기업 2830원 기준 매수!!       
2020.02.07,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3245&page=16#section1,▶ 현재시간 9시 00분 라닉스현재가 9300원 기준 매수!!    
2020.02.07,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3245&page=16#section1,▶ 현재시간 9시 01분 대우부품 현재가 2730원 기준 매수!!     
2020.02.07,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3245&page=16#section1,▶ 현재시간 9시 02분 코콤 현재가 6610원 기준 매수!!      
2020.02.07,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3245&page=16#section1,▶ 현재시간 9시 03분 우수AMS 현재가 3920원 기준 매수!!    
2020.02.06,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3139&page=16#section1,▶ 현재시간 9시 00분 큐로홀딩스 현재가 1240원 기준 매수!!      
2020.02.06,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3139&page=16#section1,▶ 현재시간 9시 01분 신풍제약 현재가 9350원 기준 매수!!   
2020.02.06,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3139&page=16#section1,▶ 현재시간 9시 02분 위지윅스튜디오 현재가 4990원 기준 매수!!    
2020.02.05,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3004&page=16#section1,▶ 현재시간 9시 00분 한화에스비아이스팩 현재가 3630원 기준 매수!!     
2020.02.05,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3004&page=16#section1,▶ 현재시간 9시 01분 아주IB투자 현재가 1535원 기준 매수!!      
2020.02.05,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3004&page=16#section1,▶ 현재시간 9시 02분 덕성 현재가 4055원 기준 매수!!    
